SN,Date,Open,High,Low,LTP,CHANGE,Volume,Adjusted_Close
93,2023-09-21,430.00,448.50,430.00,440.30,2.85,"86,935.00","38,288,295.10"
94,2023-09-19,425.00,435.00,423.00,428.10,0.97,"43,906.00","18,774,350.30"
95,2023-09-18,416.30,432.00,416.30,424.00,0.00,"25,018.00","10,645,207.70"
96,2023-09-17,439.00,439.00,422.00,424.00,-3.42,"57,525.00","24,621,088.10"
97,2023-09-13,424.00,439.50,421.20,439.00,3.61,"56,905.00","24,574,329.60"
98,2023-09-12,434.00,434.00,418.00,423.70,-0.54,"58,074.00","24,652,584.30"
99,2023-09-11,406.00,434.00,406.00,426.00,3.70,"59,113.00","24,940,013.80"
100,2023-09-10,420.20,420.20,409.00,410.80,-0.29,"27,188.00","11,235,652.10"
101,2023-09-07,411.60,420.00,410.00,412.00,-0.96,"45,182.00","18,659,440.10"
102,2023-09-05,419.70,425.90,413.00,416.00,-0.48,"35,954.00","15,141,254.30"
103,2023-09-04,420.00,425.00,412.00,418.00,-0.48,"42,146.00","17,612,734.70"
104,2023-09-03,428.60,430.00,418.10,420.00,-2.33,"51,126.00","21,600,607.90"
105,2023-08-30,432.40,437.00,429.00,430.00,-0.53,"39,652.00","17,115,449.10"
106,2023-08-29,445.00,445.00,431.20,432.30,-1.08,"35,054.00","15,251,289.90"
107,2023-08-28,435.00,443.90,435.00,437.00,-0.21,"36,845.00","16,158,366.30"
108,2023-08-27,442.00,442.90,435.10,437.90,-0.93,"64,554.00","28,335,395.60"
109,2023-08-24,451.00,456.00,440.60,442.00,-2.43,"74,208.00","33,272,284.90"
110,2023-08-23,441.00,459.00,441.00,453.00,1.82,"84,462.00","38,203,107.90"
111,2023-08-22,442.00,445.00,437.00,444.90,0.68,"42,882.00","18,941,508.90"
112,2023-08-21,444.00,447.00,438.00,441.90,-0.25,"47,478.00","20,999,790.40"
113,2023-08-20,440.00,454.90,440.00,443.00,-0.45,"63,429.00","28,255,365.90"
114,2023-08-17,442.00,450.20,442.00,445.00,0.63,"64,326.00","28,776,153.80"
115,2023-08-16,450.00,450.00,441.10,442.20,-1.84,"41,181.00","18,335,777.90"
116,2023-08-15,450.00,460.00,450.00,450.50,-0.60,"107,956.00","48,800,844.10"
117,2023-08-14,466.00,468.90,453.00,453.20,-1.90,"58,115.00","26,659,987.60"
118,2023-08-13,457.00,466.00,454.20,462.00,1.09,"88,083.00","40,445,006.10"
119,2023-08-10,466.00,468.00,457.00,457.00,-1.49,"79,935.00","37,055,597.50"
120,2023-08-09,450.00,465.00,438.50,463.90,4.25,"119,634.00","53,811,034.20"
121,2023-08-08,450.20,458.00,442.00,445.00,-1.98,"61,829.00","27,708,639.90"
122,2023-08-07,458.00,467.00,450.00,454.00,-0.87,"68,555.00","31,388,464.10"
123,2023-08-06,458.70,472.60,451.00,458.00,-2.14,"99,712.00","45,733,060.00"
124,2023-08-03,473.00,474.90,464.00,468.00,0.13,"72,155.00","33,901,451.20"
125,2023-08-02,466.00,468.80,458.70,467.40,0.30,"88,138.00","40,796,851.40"
